id,title,creator,issuance,publisher,contributor1,contributor2,contributor3,contributor4,contributor5,subject1,subject2,subject3,subject4,subject5,description1,description2,description3,description4,description5
mdp.39015062891612,An anthology of Russian literature from earliest writings to modern fiction : introduction to a culture,,2005,M.E. Sharpe,"Rzhevsky, Nicholas",,,,,Russian literature -- Translations into English,,,,,CD-ROM has title: Thresholds to Russian culture.,Previous ed.: 1996.,Includes bibliographical references (p. 581-587).,"The tale of Igor -- Boris and Gleb -- The life of Alexis, holy man of God -- The life of Avvakum / Avvakum -- Felicity / Gavrila Derzhavin -- The firebird and Princess Vasilisa -- Poor Liza / Nikolai Karamzin -- The bronze horseman : a Petersburg tale / Alexander Pushkin -- Borodino / Mikhail Lermontov -- Taman : from A hero of our time / Mikhail Lermontov -- Boris Godunov / Alexander Pushkin -- The queen of spades / Alexander Pushkin -- The overcoat / Nikolai Gogol -- Bezhin meadow / Ivan Turgenev -- The meek woman : a fantastic story / Fedor Dostoevsky -- Lefty : a skaz about cross-eyed Lefty from Tula and a steel flea / Nikolai Leskov -- Holstomer : the story of a horse / Leo Tolstoy -- The lady with the lapdog / Anton Chekhov -- The cherry orchard : act 1 / Anton Chekhov -- A puppet show / Alexander Blok -- The gray-eyed king / Anna Akhmatova -- Listen! / Vladimir Mayakovsky -- I ask the mirror for a glimpse-- / Marina Tsvetaeva -- Verses about Moscow / Marina Tsvetaeva -- Barely a tenth / Valery Briusov -- The escape from Petersburg / Andrei Bely -- The king / Isaak Babel -- Farewell, my friend, farewell-- / Sergei Esenin -- The union of the sword and the plow : from The twelve chairs / Ilf and Petrov -- Virgin soil upturned : chapter 7, book 1 / Mikhail Sholokhov -- Crime and punishment : a comedy in one act / Mikhail Zoshchenko -- We live without feeling-- / Osip Mandelstam -- The last toast / Anna Akhmatova -- Makarov and Peterson : no. 3 / Daniil Kharms -- Chapayev anecdotes -- Black magic and its exposure : from The Master and Margarita / Mikhail Bulgakov -- Hamlet / Boris Pasternak -- Morning exercise / Vladimir Vysotsky -- Wooden horses / Fedor Abramov.",Mode of access: Internet.
mdp.39015014725199,Anthology of Russian literature from the earliest period to the present time,"Wiener, Leo",1902,G. P. Putnam's sons,,,,,,,,,,,Mode of access: Internet.,,,,
nyp.33433070221423,Anthology of Russian literature from the earliest period to the present time,"Wiener, Leo",1902,G. P. Putnam's sons,,,,,,,,,,,Mode of access: Internet.,,,,
t0ft8gp4t,Anthology of Russian literature from the earliest period to the present time,"Wiener, Leo",1902,G. P. Putnam's sons,,,,,,,,,,,Mode of access: Internet.,,,,
mdp.39015041449839,Anthology of Russian literature from the earliest period to the present time,"Wiener, Leo",1902,G. P. Putnam's sons,,,,,,,,,,,Mode of access: Internet.,,,,
mdp.39015055031481,Anthology of Russian literature from the earliest period to the present time,"Wiener, Leo",1902,G. P. Putnam's sons,,,,,,,,,,,Mode of access: Internet.,,,,
nyp.33433070221415,Anthology of Russian literature from the earliest period to the present time,"Wiener, Leo",1902,G. P. Putnam's sons,,,,,,,,,,,Mode of access: Internet.,,,,
t4gm8428w,Anthology of Russian literature from the earliest period to the present time,"Wiener, Leo",1902,G. P. Putnam's sons,,,,,,,,,,,Mode of access: Internet.,,,,
mdp.39076006811090,Anthology of Russian literature from the earliest period to the present time,"Wiener, Leo",1967,B. Blom,,,,,,Russian literature -- Translations into English,English literature,,,,Mode of access: Internet.,,,,
uc1.32106007989111,Anthology of Russian literature from the earliest period to the present time,"Wiener, Leo",1967,B. Blom,,,,,,Russian literature -- Translations into English,English literature,,,,Mode of access: Internet.,,,,
uc1.b3466540,Anthology of Russian literature from the earliest period to the present time,"Wiener, Leo",1967,B. Blom,,,,,,Russian literature -- Translations into English,English literature,,,,Mode of access: Internet.,,,,
mdp.39015017652408,Anthology of Russian literature from the earliest period to the present time,"Wiener, Leo",1967,B. Blom,,,,,,Russian literature -- Translations into English,English literature,,,,Mode of access: Internet.,,,,
mdp.49015002158773,Anthology of Russian literature from the earliest period to the present time,"Wiener, Leo",1967,B. Blom,,,,,,English literature -- Translations from Russian,Russian literature -- Translations into English,,,,Reprint of the 1902 ed.,pt. 1. From the tenth century to the close of the eighteenth century.--pt. 2. The nineteenth century.,Mode of access: Internet.,,
uc1.32106006352428,Anthology of Russian literature from the earliest period to the present time,"Wiener, Leo",1967,B. Blom,,,,,,Russian literature -- Translations into English,English literature,,,,Mode of access: Internet.,,,,
mdp.39015008364823,An Anthology of Russian literature in the Soviet period form Gorki to Pasternak,"Guerney, Bernard Guilbert",1960,Random House,,,,,,Russian literature -- Translations into English,,,,,Mode of access: Internet.,,,,
mdp.39015011329326,An Anthology of Russian literature in the Soviet period form Gorki to Pasternak,"Guerney, Bernard Guilbert",1960,Random House,,,,,,Russian literature -- Translations into English,,,,,Mode of access: Internet.,,,,
mdp.39015013247906,An Anthology of Russian literature in the Soviet period form Gorki to Pasternak,"Guerney, Bernard Guilbert",1960,Random House,,,,,,Russian literature -- Translations into English,,,,,Mode of access: Internet.,,,,
uc1.32106010669197,An Anthology of Russian literature in the Soviet period form Gorki to Pasternak,"Guerney, Bernard Guilbert",1960,Random House,,,,,,Russian literature -- Translations into English,,,,,Mode of access: Internet.,,,,
uc1.$b663267,An anthology of Russian literature in the Soviet period from Gorki to Pasternak,,1960,Vintage Books,"Guerney, Bernard Guilbert",,,,,English literature -- Translations from Russian,Russian literature -- Translations into English,,,,Mode of access: Internet.,,,,
uc1.32106008461136,"An anthology of Russian verse, 1812-1960","Yarmolinsky, Avrahm",1962,Doubleday,,,,,,English poetry,Russian poetry -- Translations into English,,,,Mode of access: Internet.,,,,
mdp.39015019094468,Anthropologie philosophique de Fedor Dostoievski,,1981,,"Rutkowski, Edward",,,,,,,,,,At head of title: Polska Akademia Nauk. Instytut Filozofii i Socjologii.,Includes bibliographical references.,Mode of access: Internet.,,
mdp.39015066371223,Antichnostʹ v russkoĭ poėzii kont͡sa XVIII - nachala XIX veka,"Savelʹeva, Li͡ubovʹ Ivanovna",1980,Izd-vo Kazanskogo universietea,,,,,,Classicism,Classical literature -- Appreciation -- Soviet Union,Russian poetry -- 19th century -- History and criticism,Russian poetry -- 18th century -- History and criticism,,"Bibliographical references included in ""Primechanii͡a"": p. 114-[116]",Mode of access: Internet.,,,
mdp.39015028007501,Antiteza : sedʹmai͡a kniga stikhov,"Chinnov, Igorʹ",1979,Birchbark Press,,,,,,,,,,,Bibliography: p. 101-110.,Introd. in English.,Mode of access: Internet.,,
uc1.b3573230,Antiteza : sedʹmai͡a kniga stikhov,"Chinnov, Igorʹ",1979,Birchbark Press,,,,,,,,,,,Bibliography: p. 101-110.,Introd. in English.,Mode of access: Internet.,,
wu.89010887248,Antithetic stylistic element in Dostoevskij's narrative,"Fitzgerald, Gene David",1971,,,,,,,,,,,,Vita.,Typescript.,"Thesis (Ph.D.)--University of Wisconsin--Madison, 1971.",Includes bibliography.,Mode of access: Internet.
wu.89010887230,Antithetic stylistic element in Dostoevskij's narrative,"Fitzgerald, Gene David",1971,,,,,,,,,,,,Vita.,Typescript.,"Thesis (Ph.D.)--University of Wisconsin--Madison, 1971.",Includes bibliography.,Mode of access: Internet.
uc1.$b319878,Antologii͡a cheshskoĭ poėzii xix-xx vekov,,1959,Gos. izd-vo khudozh. lit-ry,"Kishkin, L. S.",,,,,Russian poetry -- Translations from Czech,Czech poetry -- Translations into Russian,,,,Mode of access: Internet.,,,,
uc1.$b319879,Antologii͡a cheshskoĭ poėzii xix-xx vekov,,1959,Gos. izd-vo khudozh. lit-ry,"Kishkin, L. S.",,,,,Russian poetry -- Translations from Czech,Czech poetry -- Translations into Russian,,,,Mode of access: Internet.,,,,
uc1.$b319880,Antologii͡a cheshskoĭ poėzii xix-xx vekov,,1959,Gos. izd-vo khudozh. lit-ry,"Kishkin, L. S.",,,,,Russian poetry -- Translations from Czech,Czech poetry -- Translations into Russian,,,,Mode of access: Internet.,,,,
uc1.b4596033,Antologii͡a karelʹskoĭ poėzii,,1963,Karelʹskoe knizhnoe izd-vo,"Karkhu, Ė. G.","Balashov, D. M.",,,,Russian poetry -- Translations from Karelian,Russian poetry -- Karelia,Russian poetry -- Translations from Karelian,Karelian poetry -- Translations into Russian,,Romanized record.,Mode of access: Internet.,,,
mdp.39015014163599,Antologii͡a peterburgskoĭ poėzii ėpokhi akmeizma = Acmeists and others : an anthology,,1973,Fink,"Ivask, George",,,,,Russian poetry -- Russia (Federation) -- Saint Petersburg,Russian poetry -- 20th century,,,,Mode of access: Internet.,,,,
uc1.b4365984,Antologii͡a peterburgskoĭ poėzii ėpokhi akmeizma = Acmeists and others : an anthology,,1973,Fink,"Ivask, George",,,,,Russian poetry -- Russia (Federation) -- Saint Petersburg,Russian poetry -- 20th century,,,,Mode of access: Internet.,,,,
uc1.$b465325,Antologii︠a︡ armi︠a︡nskoĭ poézii s drevneĭshikh vremen do nashikh dneĭ,,1940,Gos. izd-vo khudozhestvennoĭ lit-ry,"Kirpotin, Valeriĭ I︠A︡kovlevich","Aruti︠u︡ni︠a︡n, S. S.",,,,Russian poetry -- Translations from Armenian,Armenian poetry -- Translations into Russian,,,,Errata slip inserted.,Added t.p. in Armenian.,Mode of access: Internet.,,
mdp.39015010598277,Anton Chekov : a reference guide to literature,"Lantz, K. A.",1985,G.K. Hall,,,,,,,,,,,Includes index.,Mode of access: Internet.,,,
mdp.39015035822942,Aparicita,"Basu, Samareśa",1968,,"Dostoyevsky, Fyodor",,,,,,,,,,Romanized,Mode of access: Internet.,,,
mdp.39015001711426,"Aperçu généalogique sur quelques descendances naturelles de grands-ducs de Russie au XIXème siècle : Alexandrov, Kniazev, Loukache, Nicolaiev, Volynsky, Isakov, Koberwein, Younine","Ferrand, Jacques",1982,J. Ferrand,,,,,,,,,,,"""Paris, 1982""--Cover.",Includes bibliographies and index.,Mode of access: Internet.,,
uc1.b4332068,Apuntes del subsuelo,"Dostoyevsky, Fyodor",1980,Bruguera,,,,,,,,,,,Mode of access: Internet.,Donated by Mario Guzman in memory of Joseph Silverman,,,
mdp.39015035770679,The Ardis anthology of recent Russian literature,,1975,Ardis,"Proffer, Ellendea","Proffer, Carl R.",,,,Russian literature -- 20th century -- Translations into English,,,,,Mode of access: Internet.,,,,
uc1.$b127228,Arfa T͡Sari͡a Davida v russkoĭ poėzii,"Ilʹin, V. N.",1960,,,,,,,Russian poetry -- History and criticism,Religion in literature,,,,Romanized.,Mode of access: Internet.,,,
inu.30000115148003,Ärganud hääled / luuletanud Jakob Tamm,"Tamm, Jakob",1892,trükitud K.A. Hermanni juures,,,,,,German poetry -- Translations into Estonian,Russian poetry -- Translations into Estonian,,,,Many poems translated from Russian and German.,Mode of access: Internet.,,,
mdp.39015032389820,Argumenty,"Vinokurov, Evgeniĭ Mikhaĭlovich",1984,"""Sovremennik""",,,,,,Russian poetry -- 20th century -- History and criticism,Russian poetry -- 19th century -- History and criticism,,,,Mode of access: Internet.,,,,
osu.32435006146161,Arme Leute ; Der Doppelgänger : Zwei Romane,"Dostoyevsky, Fyodor",1922,R. Piper & Co. Verlag,,,,,,,,,,,Translation of Bednye li︠u︡di (Transliterated.),Mode of access: Internet.,,,
uc1.$b388215,Armenii︠a︡ v tvorchestve russkikh poėtov,"Ghanalanyan, Hovh",1972,Aĭastan,,,,,,Russian poetry -- 20th century -- History and criticism,Russian poetry -- 19th century -- History and criticism,,,,At head of title: O. T. Ganalanii︠a︡n,Includes bibliographical references,Mode of access: Internet.,,
mdp.39015033142186,"Art et poésie russe, 1900-1930 : textes choisis",,1979,"Centre Georges Pompidou, Musée national d'art moderne","Zadora, Stanislas","Makhroff, Olga","Grigorieva, Ksenia","Andersen, Troels",,French poetry -- Translations from Russian,Russian poetry -- Translations into French,Russian poetry -- 20th century -- History and criticism,"Art, Soviet -- 20th century","Art, Russian",Includes index.,Mode of access: Internet.,,,
mdp.39015000563653,The art of Dostoevsky : deliriums and nocturnes,"Jackson, Robert Louis",1981,Princeton University Press,,,,,,,,,,,Includes bibliographical references and index.,Mode of access: Internet.,,,
wu.89100588250,The art of Dostoevsky's falling sickness,"Johnson, Brain R.",2008,,,,,,,,,,,,"Thesis (Ph.D.)-- University of Wisconsin--Madison, 2008.",Includes bibliographical references (p. 207-217).,Also available on the Internet.,Mode of access: Internet.,
mdp.39015047449585,The art of writing badly : Valentin Kataev's mauvism and the rebirth of Russian modernism,"Borden, Richard C.",1999,Northwestern University Press,,,,,,Modernism (Literature) -- Russia (Federation),Russian literature -- 20th century -- History and criticism,,,,Mode of access: Internet.,,,,
uc1.32106015608810,The art of writing badly : Valentin Kataev's mauvism and the rebirth of Russian modernism,"Borden, Richard C.",1999,Northwestern University Press,,,,,,Modernism (Literature) -- Russia (Federation),Russian literature -- 20th century -- History and criticism,,,,Mode of access: Internet.,,,,
mdp.39015005368025,"Art, society, revolution : Russia, 1917-1921",,1979,Amqvist & Wiksell International,"Nilsson, Nils Åke",,,,,,,,,,Includes index.,Bibliography: p. 262-263.,Mode of access: Internet.,,
mdp.39015043100182,Arthur Moeller van den Bruck und die erste deutsche Gesamtausgabe der Werke Dostojewskijs im Piper-Verlag 1906-1919 : eine Bestandsaufnahme sämtlicher Vorbemerkungen und Einführungen von Arthur Moeller van den Bruck und Dmitrij S. Mereschkowskij unter Nutzung unveröffentlichter Briefe der Übersetzerin E.K. Rahsin ; mit ausführlicher Bibliographie,"Garstka, Christoph",1998,Lang,,,,,,,,,,,Includes bibliographical references.,Mode of access: Internet.,,,
mdp.39015062588762,The artist and the creative act : a study of Jurij Oleša's novel Zavistʹ,"Ingdahl, Kazimiera",1984,Almqvist & Wiksell International,,,,,,,,,,,Includes index.,English and Russian.,"Thesis (Ph.D.)--University of Stockholm, 1984.",Bibliography: p. 157-167.,Mode of access: Internet.
mdp.39076006900463,An aspect of spiritualistic naturalism in the novels of B.P.Galdos: Charity,"Paolini, Gilberto",1969,Las Americas Pub.Co,,,,,,Charity in literature,,,,,Bibliography: p. 133-144.,Mode of access: Internet.,,,
mdp.39015021879385,Aspects de Guerre et paix,,1991,Institut d'études slaves,"Sémon, Marie",,,,,,,,,,"""Communications présentées lors du colloque organisé par l'Association des amis de Léon Tolstoï et la Bibliothèque-Musée Léon Tolstoï ... le 7 mars 1987""--T.p. verso.",Includes bibliographical references.,"Le cuisinier et les chiens / par Jacques Catteau -- La colère dans Guerre et paix / par Jean Bonamour -- Pères et fils dans Guerre et paix / par Françoise Flamant -- La poétique symphonique dans Guerre et paix / par Marie Sémon -- L'un et le multiple, quelques remarques sur le style de Tolstoï / par Nikita Struve.",Mode of access: Internet.,
mdp.39015041100226,At the crossroads of Russian modernism : studies in Innokentij Annenskij's poetics,"Ljunggren, Anna",1997,Almqvist & Wiksell International,,,,,,Modernism (Literature) -- Russia (Federation),,,,,Includes bibliographical references.,Mode of access: Internet.,,,
mdp.39015060550921,Att berätta i tid och rum : Människans unika värde och dess upplösning i Dostoevskijs och Petruševskajas berättarkonst,"Lindbladh, Johanna",2003,"Dept. of East and Central European studies, Lund University",,,,,,,,,,,Extra t.p. with English abstract inserted.,"Thesis (doctoral) -- Lund University, 2003.",Includes bibliographical references.,Mode of access: Internet.,Includes abstract and summary in English.
mdp.39015030594686,Aus dem Dunkel der Grossstadt : acht Novellen,"Dostoyevsky, Fyodor",1920,R. Piper,,,,,,,,,,,Mode of access: Internet.,,,,
uc1.$b283658,Aus dem Leben des Starez Sossima,"Dostoyevsky, Fyodor",1952,A. Scherz,,,,,,,,,,,Selections from Book 6 of the author's BratÊ¹iÍ¡a Karamazovy.,Mode of access: Internet.,,,
uc1.$b319087,Aus Dostojewskie Geistesleben. Ein Jahresbüchlein,"Dostoyevsky, Fyodor",1948,H. Majer,,,,,,,,,,,Mode of access: Internet.,,,,
ucm.5325027389,Aus eienm Lotenhaus : roman,"Dostoevskiï, Fiodor Mijaïlovich",1850,druck und verlag von A. Weichert,"Jordán de Urríes y Azara, José","Weichert, A.",,,,,,,,,Texto en letra gótica.,Mode of access: Internet.,,,
uc1.$b318931,Aus einem Totenhaus,"Dostoyevsky, Fyodor",1928,Schreiter,"Bronikowski, Viktor",,,,,,,,,,Mode of access: Internet.,,,,
inu.30000106581030,Aus einem Totenhause : Aufzeichnungen,"Dostoyevsky, Fyodor",1922,R. Piper,,,,,,,,,,,Translation of Zapiski iz mertvogo doma.,Mode of access: Internet.,,,
mdp.39015055899184,"The author as hero : self and tradition in Bulgakov, Pasternak, and Nabokov","Weir, Justin",2002,Northwestern University Press,,,,,,Mise en abyme (Narration),Authorship in literature,Self in literature,Russian fiction -- 20th century -- History and criticism,,Includes bibliographical references (p. 135-143) and index.,Mikhail Bulgakov's the Master and Margarita -- Boris Pasternak's Doctor Zhivago -- Vladimir Nabokov's The gift -- Psychology and the Russian novel.,Mode of access: Internet.,,
uc1.32106011230536,"The author as hero : self and tradition in Bulgakov, Pasternak, and Nabokov","Weir, Justin",2002,Northwestern University Press,,,,,,Mise en abyme (Narration),Authorship in literature,Self in literature,Russian fiction -- 20th century -- History and criticism,,Includes bibliographical references (p. 135-143) and index.,Mikhail Bulgakov's the Master and Margarita -- Boris Pasternak's Doctor Zhivago -- Vladimir Nabokov's The gift -- Psychology and the Russian novel.,Mode of access: Internet.,,
